Player name,Character Pick,Played Rounds,Win Percent,Total Kills,Avg. Kills,Avg. Rank,Avg Hunting,Avg Weapon Mastery
レイ様,Estelle / Eleven,4,0.0,15,3.75,5.0,18.75,17.0
お豆腐の匠,Theodore,4,0.0,15,3.75,5.0,51.75,18.0
10p,Sua / Katja,4,0.0,15,3.75,5.0,47.25,18.25
冷害,Elena,4,25.0,35,8.75,3.25,36.0,17.5
レヴナ,Darko,4,25.0,35,8.75,3.25,34.75,17.5
CiELzzz,Hart,4,25.0,35,8.75,3.25,51.75,19.0
poppoppoo,Karla / Laura / Adina / Celine,4,0.0,10,2.5,5.25,33.25,16.5
Pommmmm,Lenox / Hisui / Katja / Mai,4,0.0,10,2.5,5.25,27.75,15.75
yasakaF,Leon / Estelle / Jan,4,0.0,10,2.5,5.25,27.25,16.5
OISIIPROTEIN,Chiara,4,25.0,33,8.25,4.0,45.5,18.75
Dorago,Bernice,4,25.0,33,8.25,4.0,77.75,19.5
うぃくらいん,Johann,4,25.0,33,8.25,4.0,21.75,17.75
catsR,Irem,4,0.0,18,4.5,5.5,58.5,18.75
kirisamefirst,Sissela,4,0.0,18,4.5,5.5,44.25,19.25
taiga7810,Markus,4,0.0,18,4.5,5.5,22.5,17.75
Natupon,Nathapon / Leni,8,0.0,70,8.75,5.0,30.62,17.5
Sharp3,Jan / Markus / Darko,8,0.0,70,8.75,5.0,33.0,17.5
LeetPhilia,Bernice / Rozzi,4,0.0,36,9.0,5.0,46.75,17.25
yasuoぼっと,Mai,2,0.0,22,11.0,3.0,34.5,19.0
い力,Lenore / Echion,4,25.0,30,7.5,6.0,42.25,15.75
みゅーき,Estelle / Mai / Bianca / Rio,4,25.0,30,7.5,6.0,40.0,16.0
sLLLime,Chloe / Martina,4,0.0,25,6.25,4.0,44.5,18.75
たまねぎ2nd,Celine / Rozzi,4,0.0,25,6.25,4.0,53.5,19.0
灯油,Emma / Elena,4,0.0,25,6.25,4.0,39.75,18.25
sino1012,Leon,4,25.0,48,12.0,2.75,46.5,19.0
れもんだもん,Rozzi,4,25.0,48,12.0,2.75,69.0,19.25
Exaneko,Charlotte / Sua,4,25.0,48,12.0,2.75,39.75,18.25
Meltt,Nadine,4,0.0,32,8.0,4.0,50.75,18.25
かとかい,Lenore / Justyna,4,0.0,32,8.0,4.0,42.0,18.25
ニッキーブレーク,Markus,2,0.0,18,9.0,3.5,18.5,17.0
BLUNA,Alex,4,0.0,19,4.75,5.5,31.0,15.0
作楽朔,Eva / Kenneth / Rio / Emma,4,0.0,19,4.75,5.5,51.75,15.75
둥둥,Eleven / Adela,3,0.0,25,8.33,6.0,32.33,15.67
미스트,Celine / Emma,3,0.0,25,8.33,6.0,50.67,16.67
Prushka,Emma,2,0.0,14,7.0,4.5,38.5,17.5
じゃっきーらぶ,Priya,2,50.0,18,9.0,4.5,33.5,16.0
れぐるす,Luke,8,25.0,94,11.75,4.0,35.75,17.38
ひささぎ,Eva / Sua / Nicky,4,0.0,30,7.5,3.75,30.75,17.5
3y3s,Alonso / Chloe / Justyna,4,0.0,30,7.5,3.75,28.0,17.75
死神ザヒル,Zahir / Karla / Jackie,4,0.0,30,7.5,3.75,56.25,18.0
suvarublend,Tia,4,0.0,17,4.25,5.75,61.5,17.75
mystica,William / Nicky,4,0.0,17,4.25,5.75,63.0,17.75
ふーと,Eleven / Hisui,4,0.0,17,4.25,5.75,36.5,17.75
Surfinia,Martina / Elena,2,50.0,11,5.5,3.5,33.5,18.5
コレマサ,Estelle / Mai / Barbara / Elena,4,0.0,31,7.75,6.25,35.25,14.75
Dato2,Nadine / Isol / Irem / Aya,4,0.0,31,7.75,6.25,47.25,16.5
syon1222,DebiMarlene / Kenneth,4,0.0,31,7.75,6.25,25.5,15.25
ななしの,Katja,4,0.0,23,5.75,6.25,37.75,16.5
다케,Camilo / Isaac,4,0.0,23,5.75,6.25,29.5,15.75
Istria0,Charlotte,4,0.0,23,5.75,6.25,19.75,14.75
nemaland,Mai / Martina,2,0.0,5,2.5,4.5,10.5,16.0
hako72,Rio,4,25.0,45,11.25,4.5,73.25,18.5
Nacoty,Lenox,4,25.0,45,11.25,4.5,21.75,17.0
ここかな,Hisui,4,0.0,15,3.75,5.0,56.25,18.5
SSPotato,Vanya,4,0.0,15,3.75,5.0,35.0,17.5
義妹,Charlotte,4,0.0,15,3.75,5.0,9.75,16.25
神代レイ,Aya / Magnus,4,0.0,17,4.25,4.25,36.5,18.25
HaruSakuragi,Lenore / Abigail,4,0.0,17,4.25,4.25,33.0,18.5
honarane,Estelle / Alonso / Yuki,4,0.0,17,4.25,4.25,17.5,16.5
ハクレイ,Jenny / Justyna / Mai,4,0.0,8,2.0,4.25,40.25,18.5
kiliel,Elena / Yuki / Arda,4,0.0,8,2.0,4.25,25.5,18.0
rauz,Leon / Darko / Chiara,4,0.0,8,2.0,4.25,33.75,17.75
たゆた,DebiMarlene / Haze,4,50.0,33,8.25,2.25,66.0,19.75
greatSolt,Nadine / Katja,4,50.0,33,8.25,2.25,53.25,19.5
ぽんちゃんさん,Darko / Markus,4,50.0,33,8.25,2.25,33.75,18.75
konikonikoni,Bernice / Xiukai / Nadine / Aya,4,25.0,31,7.75,4.75,43.25,17.75
odyuuka,Priya,4,25.0,31,7.75,4.75,41.25,16.75
kuroha,Estelle / Katja,4,25.0,31,7.75,4.75,29.25,16.5
kur1ch4n,Theodore / Adina / Nadine,4,0.0,36,9.0,4.75,56.0,18.0
hato88,Estelle / Mai,4,0.0,36,9.0,4.75,29.0,16.75
PYP,Rio / Chloe,4,0.0,36,9.0,4.75,51.5,17.5
Latesummerr,Darko / Luke / Martina,4,0.0,17,4.25,6.5,46.5,16.5
RadioDaemon,Lenore / Xiukai,4,0.0,17,4.25,6.5,41.25,16.75
ジェノ,Alonso / Tazia,4,0.0,17,4.25,6.5,29.0,15.25
もなぞう,Hisui,4,50.0,28,7.0,2.75,41.0,17.75
shimo1415,Garnet,4,50.0,28,7.0,2.75,21.25,17.25
uzakiron,Arda,4,50.0,28,7.0,2.75,99.5,18.75
ドリルフィールド,Adela,4,0.0,18,4.5,2.75,54.0,18.5
ysd,Vanya,4,0.0,18,4.5,2.75,55.5,19.5
shrimpgratin,Estelle,4,0.0,18,4.5,2.75,41.75,17.75
guppy63,Chloe / Alex,4,25.0,50,12.5,2.25,43.25,19.0
chainin,Mai / Justyna,4,25.0,50,12.5,2.25,27.75,18.25
Atato,Camilo,4,25.0,50,12.5,2.25,45.25,19.0
現役JC,Markus,2,0.0,7,3.5,5.5,29.0,16.5
EXOSKULLZERO,YuMin / Bernice,4,0.0,20,5.0,5.0,54.5,17.5
isemaki,Rio / Tsubame / Markus,4,0.0,20,5.0,5.0,51.0,17.25
soku510,Lenore / Eva,4,0.0,28,7.0,4.75,41.5,18.0
十二連火炎ブレス,Markus / Alonso,4,0.0,28,7.0,4.75,24.0,17.0
Yggdra1,Katja / Tsubame,4,0.0,28,7.0,4.75,50.0,17.75
都築そろVT,Rio,4,0.0,20,5.0,5.5,60.5,17.75
Magnen,Nicky / Cathy,4,0.0,20,5.0,5.5,34.5,16.25
Fetch,DebiMarlene / Markus / Nicky,4,0.0,20,5.0,5.5,25.0,16.5
arikA0331,Hisui,4,25.0,20,5.0,5.0,50.0,16.75
ankod,Arda / Lenox / Markus,4,25.0,20,5.0,5.0,27.75,15.25
いのりの牛,DebiMarlene / Martina,4,25.0,20,5.0,5.0,19.25,15.75
Indeedee,Alonso / Vanya,2,0.0,13,6.5,4.5,26.5,16.5
